PMID:29272834	Chatzinikolaou E, Mandalakis M, Damianidis P, Dailianis T, Gambineri S, Rossano C, Scapini F, Carucci A, Arvanitidis C	Sci Total Environ. 624:648-660	2018	Spatio-temporal benthic biodiversity patterns and pollution pressure in three Mediterranean touristic ports. 	The Mediterranean Sea is one of the busiest areas worldwide in terms of maritime activity, facing considerable anthropogenic disturbance, such as pollution by hydrocarbons and heavy metals. The present study has evaluated the environmental and benthic biodiversity characteristics of three touristic ports, Cagliari (Sardinia, Italy), Heraklion (Crete, Greece) and El Kantaoui (Tunisia), based on the combined assessment of physical parameters, chemical variables (i.e. nutrients, pigments), sediment pollution and macrobenthic biodiversity. Different port sectors (leisure, fishing, passenger, cargo, shipyard) and different seasons (winter, before touristic period, after touristic period) were compared. Salinity and sediment concentration of copper and antimony were the three environmental parameters most highly correlated with benthic species composition and diversity. Both the environmental variables and the benthic biodiversity patterns were significantly different between the three ports (i.e. different geographical locations). Heraklion port was heavily polluted by AHs in surface and anoxic sediments and had the highest percentage of opportunistic species, while Cagliari had the highest levels of PAHs and UCM and low species richness. El Kantaoui port was less polluted and characterised by a richer biodiversity. The shipyard sector in Heraklion port was significantly different from all other sectors in terms of abiotic and biotic parameters. Physico-chemical and pollution variables recorded during the period after tourism (late summer) were significantly different from the ones recorded in winter. Seasonal differences were not significant between benthic species diversity patterns, but were revealed when the patterns derived from the aggregation of higher taxonomic levels were compared. The present study indicates that a regular-basis monitoring plan including evaluation of environmental health based on benthic biodiversity, can provide a basis for perceiving changes and reveal the degree of anthropogenic disturbance in port environments. 
PMID:29300817	Jaros U, Tribsch A, Comes HP	Ann Bot. 121(2):241-254	2018	Diversification in continental island archipelagos: new evidence on the roles of fragmentation, colonization and gene flow on the genetic divergence of Aegean Nigella (Ranunculaceae). 	"Disentangling the relative roles of past fragmentation (vicariance), colonization (dispersal) and post-divergence gene flow in the genetic divergence of continental island organisms remains a formidable challenge. Amplified fragment length polymorphisms (AFLPs) were used to (1) gain further insights into the biogeographical processes underlying the Pleistocene diversification of the Aegean Nigella arvensis complex; (2) evaluate the role of potential key factors driving patterns of population genetic variability (mating system, geographical isolation and historical contingencies); and (3) test the robustness of conclusions previously drawn from chloroplast (cp) DNA. Genetic diversity was analysed for 235 AFLP markers from 48 populations (497 individuals) representing 11 taxa of the complex using population genetic methods and Bayesian assignment tests. Most designated taxa are identifiable as genetically distinct units. Both fragmentation and dispersal-driven diversification processes occurred at different geological time scales, from Early to Late Pleistocene, specifically (1) sea barrier-induced vicariant speciation in the Cyclades, the Western Cretan Strait and Ikaria; and (2) bi-regional colonizations of the 'Southern Aegean Island Arc' from the Western vs. Eastern Aegean mainland, followed by allopatric divergences in Crete vs. Rhodos and Karpathos/Kasos. Outcrossing island taxa experienced drift-related demographic processes that are magnified in the two insular selfing species. Population genetic differentiation on the mainland seems largely driven by dispersal limitation, while in the Central Aegean it may still be influenced by historical events (island fragmentation and sporadic long-distance colonization). The biogeographical history of Aegean Nigella is more complex than expected for a strictly allopatric vicariant model of divergence. Nonetheless, the major phylogeographical boundaries of this radiation are largely congruent with the geography and history of islands, with little evidence for ongoing gene exchange between divergent taxa. The present results emphasize the need to investigate further biological and landscape features and contemporary vs. historical processes in driving population divergence and taxon diversification in Aegean plant radiations."
PMID:29335572	Runemark A, Trier CN, Eroukhmanoff F, Hermansen JS, Matschiner M, Ravinet M, Elgvin TO, Sætre GP	Nat Ecol Evol. 2(3):549-556	2018	Variation and constraints in hybrid genome formation. 	"Hybridization is an important source of variation; it transfers adaptive genetic variation across species boundaries and generates new species. Yet, the limits to viable hybrid genome formation are poorly understood. Here we investigated to what extent hybrid genomes are free to evolve by sequencing the genomes of four island populations of the homoploid hybrid Italian sparrow Passer italiae. We report that a variety of novel and fully functional hybrid genomic combinations are likely to have arisen independently on Crete, Corsica, Sicily and Malta, with differentiation in candidate genes for beak shape and plumage colour. However, certain genomic regions are invariably inherited from the same parent species, limiting variation. These regions are over-represented on the Z chromosome and harbour candidate incompatibility loci, including DNA-repair and mitonuclear genes. These gene classes may contribute to the general reduction of introgression on sex chromosomes. This study demonstrates that hybrid genomes may vary, and identifies new candidate reproductive isolation genes. "
PMID:29431803	Maietta M, Colombo R, Corana F, Papetti A	Food Funct. 9(3):1545-1556	2018	Cretan tea (Origanum dictamnus L.) as a functional beverage: an investigation on antiglycative and carbonyl trapping activities. 	Accumulation of advanced glycation end products (AGEs) in vivo is associated with many chronic disorders such as diabetes, renal failure, aging, and Alzheimer's disease. The aim of this study was to expand the knowledge about the functional properties of Origanum dictamnus L. beverage (Cretan tea) by an investigation about the inhibitory effects on the formation of AGEs and the capacity to trap dicarbonyl compounds. Dittany infusion was characterized for its polyphenolic composition by RP-HPLC-DAD-ESI/MS<sup>n</sup> and twenty compounds were detected. Its antiglycative property was evaluated by in vitro BSA-sugar (glucose, fructose, and ribose) and BSA-methylglyoxal (MGO) assays, tests for the formation of Amadori products and dicarbonyl compounds, and the direct glyoxal (GO) and MGO trapping capacity. The infusion showed the highest inhibitory effect on the formation of dicarbonyl compounds and AGEs (activity values range from 72-100%) and only a weak effect on the formation of Amadori products, indicating that the antiglycative action occurred primarily during the last two phases of the non-enzymatic glycation reaction. These activities are partially correlated with the antioxidant/antiradical activity, as demonstrated by the scavenger capacity against the ABTS cation and DPPH stable radicals, and the reducing power. The registered high anti-AGE capacity could probably be ascribed to the dittany polyphenolic composition particularly rich in flavone derivatives. These findings support further investigations to study the feasibility of dittany as an antiglycative agent in food or cosmetic preparation.
PMID:29555295	Kotsakiozi P, Jablonski D, Ilgaz Ç, Kumlutaş Y, Avcı A, Meiri S, Itescu Y, Kukushkin O, Gvoždík V, Scillitani G, Roussos SA, Jandzik D, Kasapidis P, Lymberakis P, Poulakakis N	Mol Phylogenet Evol. 125:177-187	2018	Multilocus phylogeny and coalescent species delimitation in Kotschy's gecko, Mediodactylus kotschyi: Hidden diversity and cryptic species. 	Kotschy's Gecko, Mediodactylus kotschyi, is a small gecko native to southeastern Europe and the Levant. It displays great morphological variation with a large number of morphologically recognized subspecies. However, it has been suggested that it constitutes a species complex of several yet unrecognized species. In this study, we used multilocus sequence data (three mitochondrial and three nuclear gene fragments) to estimate the phylogenetic relationships of 174 specimens from 129 sampling localities, covering a substantial part of the distribution range of the species. Our results revealed high genetic diversity of M. kotschyi populations and contributed to our knowledge about the phylogenetic relationships and the estimation of the divergence times between them. Diversification within M. kotschyi began approximately 15 million years ago (Mya) in the Middle Miocene, whereas the diversification within most of the major clades have been occurred in the last 5 Mya. Species delimitation analysis suggests there exists five species within the complex, and we propose to tentatively recognize the following taxa as full species: M. kotschyi (mainland Balkans, most of Aegean islands, and Italy), M. orientalis (Levant, Cyprus, southern Anatolia, and south-eastern Aegean islands), M. danilewskii (Black Sea region and south-western Anatolia), M. bartoni (Crete), and M. oertzeni (southern Dodecanese Islands). This newly recognized diversity underlines the complex biogeographical history of the Eastern Mediterranean region.
PMID:29568704	Hupało K, Mamos T, Wrzesińska W, Grabowski M	PeerJ. 6:e4457	2018	First endemic freshwater <i>Gammarus</i> from Crete and its evolutionary history-an integrative taxonomy approach. 	The Mediterranean islands are known as natural laboratories of evolution with a high level of endemic biodiversity. However, most biodiversity assessments have focused mainly on terrestrial and marine fauna, leaving the freshwater animals aside. Crete is one of the largest islands in the Mediterranean Basin, with a long history of isolation from the continental mainland. Gammarid amphipods are often dominant in macrozoobenthic communities in European inland waters. They are widely used in biomonitoring and exotoxicological studies. Herein, we describe <i>Gammarus plaitisi</i> sp. nov., endemic to Cretan streams, based on morphological characters and a set of molecular species delimitation methods using mitochondrial cytochrome oxidase subunit I and 16S rRNA genes as well as nuclear 28S rDNA, ITS1 and EF1-alpha genes. The divergence of the new species is strongly connected with the geological history of the island supporting its continental origin.
PMID:29574371	Udias A, Pastori M, Malago A, Vigiak O, Nikolaidis NP, Bouraoui F	Sci Total Environ. 633:271-284	2018	Identifying efficient agricultural irrigation strategies in Crete. 	Water scarcity and droughts are a major concern in most Mediterranean countries. Agriculture is a major user of water in the region and releases significant amounts of surface and ground waters, endangering the sustainable use of the available resources. Best Management Practices (BMPs) can mitigate the agriculture impacts on quantity of surface waters in agricultural catchments. However, identification of efficient BMPs strategies is a complex task, because BMPs costs and effectiveness can vary significantly within a basin. In this study, sustainable agricultural practices were studied based on optimal allocation of irrigation water use for dominant irrigated crops in the island of Crete, Greece. A decision support tool that integrates the Soil and Water Assessment Tool (SWAT) watershed model, an economic model, and multi-objective optimization routines, was used to identify and locate optimal irrigation strategies by considering crop water requirements, impact of irrigation changes on crop productivity, management strategies costs, and crop market prices. Three spatial scales (crop type, fields, and administrative regions) were considered to point out different approaches of efficient management. According to the analysis, depending on the spatial scale and complexity of spatial optimization, water irrigation volumes could be reduced by 32%-70% while preserving current agricultural benefit. Specific management strategies also looked at ways to relocate water between administrative regions (4 prefectures in the case of Crete) to optimize crop benefit while reducing global water use. It was estimated that an optimal reallocation of water could reduce irrigation water volumes by 52% (148 Mm<sup>3</sup>/y) at the cost of a 7% (48 M€) loss of agricultural income, but maintaining the current agricultural benefit (626.9 M€). The study showed how the identification of optimal, cost-effective irrigation management strategies can potentially address the water scarcity issue that is becoming crucial for the viability of agriculture in the Mediterranean region.
PMID:29720079	Dufresnes C, Lymberakis P, Kornilios P, Savary R, Perrin N, Stöck M	BMC Evol Biol. 18(1):67	2018	Phylogeography of Aegean green toads (Bufo viridis subgroup): continental hybrid swarm vs. insular diversification with discovery of a new island endemic. 	Debated aspects in speciation research concern the amount of gene flow between incipient species under secondary contact and the modes by which post-zygotic isolation accumulates. Secondary contact zones of allopatric lineages, involving varying levels of divergence, provide natural settings for comparative studies, for which the Aegean (Eastern Mediterranean) geography offers unique scenarios. In Palearctic green toads (Bufo viridis subgroup or Bufotes), Plio-Pleistocene (~ 2.6 Mya) diverged species show a sharp transition without contemporary gene flow, while younger lineages, diverged in the Lower-Pleistocene (~ 1.9 Mya), admix over tens of kilometers. Here, we conducted a fine-scale multilocus phylogeographic analysis of continental and insular green toads from the Aegean, where a third pair of taxa, involving Mid-Pleistocene diverged (~ 1.5 Mya) mitochondrial lineages, earlier tentatively named viridis and variabilis, (co-)occurs. We discovered a new lineage, endemic to Naxos (Central Cyclades), while coastal islands and Crete feature weak genetic differentiation from the continent. In continental Greece, both lineages, viridis and variabilis, form a hybrid swarm, involving massive mitochondrial and nuclear admixture over hundreds of kilometers, without obvious selection against hybrids. The genetic signatures of insular Aegean toads appear governed by bathymetry and Quaternary sea level changes, resulting in long-term isolation (Central Cyclades: Naxos) and recent land-bridges (coastal islands). Conversely, Crete has been isolated since the end of the Messinian salinity crisis (5.3 My) and Cretan populations thus likely result from human-mediated colonization, at least since Antiquity, from Peloponnese and Anatolia. Comparisons of green toad hybrid zones support the idea that post-zygotic hybrid incompatibilities accumulate gradually over the genome. In this radiation, only one million years of divergence separate a scenario of complete reproductive isolation, from a secondary contact resulting in near panmixia.
PMID:29897805	Runemark A, Fernández LP, Eroukhmanoff F, Sætre GP	Am Nat. 192(1):10-22	2018	Genomic Contingencies and the Potential for Local Adaptation in a Hybrid Species. 	Hybridization is increasingly recognized as a potent evolutionary force. Although additive genetic variation and novel combinations of parental genes theoretically increase the potential for hybrid species to adapt, few empirical studies have investigated the adaptive potential within a hybrid species. Here, we address whether genomic contingencies, adaptation to climate, or diet best explain divergence in beak morphology using genomically diverged island populations of the homoploid hybrid Italian sparrow Passer italiae from Crete, Corsica, and Sicily. Populations vary significantly in beak morphology both between and within islands of origin. Temperature seasonality best explains population divergence in beak size. Interestingly, beak shape along all significant dimensions of variation was best explained by annual precipitation, genomic composition, and their interaction, suggesting a role for contingencies. Moreover, beak shape similarity to a parent species correlates with proportion of the genome inherited from that species, consistent with the presence of contingencies. In conclusion, adaptation to local conditions and genomic contingencies arising from putatively independent hybridization events jointly explain beak morphology in the Italian sparrow. Hence, hybridization may induce contingencies and restrict evolution in certain directions dependent on the genetic background. 
PMID:29996426	Kourgialas NN, Anyfanti I, Karatzas GP, Dokou Z	Sci Total Environ. 625:1290-1300	2018	An integrated method for assessing drought prone areas - Water efficiency practices for a climate resilient Mediterranean agriculture. 	"This paper presents a new integrated GIS modeling method to assess drought vulnerability using multi-criteria analysis. The proposed methodology is an improvement over previous methods since it incorporates both dynamic and static factors that may affect water dynamics and contribute to water scarcity. These factors are: a) precipitation, b) evapotranspiration, c) soil water content, d) soil depth, e) artificial drainage, f) depth to water table, g) runoff accumulation, and h) saltwater intrusion zones. The above factors and their corresponding maps were fuzzified and spatially overlayed in order to obtain the final drought vulnerability map. The map depicts the spatial distribution of drought vulnerability represented by five classes ranging from very low to very high vulnerability. The proposed methodology was applied to the Greek island of Crete located in the Southeast Mediterranean region. The island of Crete is one of the most drought-prone areas in the region, while at the same time the island's economy relies strongly on agriculture and tourism. The derived results show that drought vulnerability is more severe in the eastern part of the island and that the coastal zones of the entire island are drought-prone areas. Also, according to the results, 19% of the island's area is characterized as ""very highly vulnerable to drought"". This percentage varies significantly across the prefectures, with Rethymnon having the lowest vulnerability (2.8%), followed by the prefectures of Chania (6.3%), and Heraklion (17.3%), while the prefecture of Lassithi is the most vulnerable to drought (51.4%). The developed methodology was validated using historical data for drought affected areas in Crete, which is not always addressed in publications. Moreover, in this study, sustainable agricultural practices that ensure water efficiency especially in drought prone areas are proposed. These practices can be adopted by farmers to promote climate resilient agriculture in the Mediterranean region."
PMID:30313437	Lage A, Araujo HPM, Gerovasileiou V, Muricy G	Zootaxa. 4466(1):39-48	2018	A new cave-dwelling species of Plakina (Porifera: Homoscleromorpha) from Crete, Greece (South Aegean Sea). 	Recent studies showed a high diversity of the class Homoscleromorpha (Porifera) in the North Aegean Sea. In the South Aegean Sea, however, only one species of the homoscleromorph genus Plakina, P. weinbergi, was reported so far. Here we describe a new species of Plakina from a marine cave in the South Aegean Sea (Crete Island, Greece), viz., Plakina strongylata sp. nov. The new species is white, fragile, with a highly folded surface, and its spicules are diods, triods and calthrops with rounded extremities plus mono- and dilophose diods, mono-, di- and trilophose triods, and mono-, di, tri- and tetralophose calthrops. The number of Plakina species worldwide is raised to 35, of which nine occur in the Aegean Sea.
PMID:30313453	Kaya S, Chobanov D, Heller KG, YahyaoĞlu Ö	Zootaxa. 4462(4):451-482	2018	Review of Poecilimon species with inflated pronotum: description of four new taxa within an acoustically diverse group. 	"Poecilimon Fischer (Orthoptera, Tettigoniidae) consists of about 130 species and a functional taxonomy of the genus requires arranging species into phylogenetic groups. However, this is a task that requires detailed empirical testing. This paper documents data on Poecilimon species with an inflated pronotum. The Poecilimon (Poecilimon) inflatus group is a lineage ranging along a narrow zone in the south-west corner of Anatolia and in Crete plus some other Aegean islands. By producing data of morphology and calling songs of males and responding songs of females the composition and intra-group diversity of P. inflatus group are studied. Both morphology and male calling and female responding songs, exhibited a considerable intra-group diversity. In the light of data obtained the following nomenclatural changes were made. The genus Parapoecilimon Karabağ, 1975 syn. n. is synonymised with Poecilimon Fischer and Parapoecilimon antalyaensis Karabağ, 1975 is given a new combination, Poecilimon antalyaensis (Karabağ, 1975) comb. n. Four new taxa are described in the group: (i) Poecilimon isopterus sp.n.; (ii) Poecilimon inflatus lyciae subsp. n.; (iii) Poecilimon antalyaensis myrae subsp. n., and (iv) Poecilimon antalyaensis anemurium subsp. n. The Poecilimon (P.) inflatus species group consists of the following species: (i) Poecilimon inflatus Brunner von Wattenwyl, 1891; (ii) Poecilimon martinae Heller, 2004; (iii) Poecilimon cretensis Werner, 1903; (iv) Poecilimon antalyaensis (Karabağ, 1975) comb. n.; (v) Poecilimon bilgeri Karabağ, 1953 and (vi) Poecilimon isopterus sp.n. The species group is defined by a combination of characters including the pronotum inflated in metazona and a male cerci mostly black in their apical 1/2-1/3. The male calling song has typically two types of short syllables and the females respond acoustically with very short latency times. By using combination of morphology and song data we suggest three main lineages in the group: (i) P. bilgeri, (ii) P. antalyaensis and (iii) the other four species."
PMID:30344438	Salata S, Borowiec L	Zookeys. 139-159	2018	A new species of the ant genus <i>Lasius</i> Fabricius, 1804 from Crete (Hymenoptera, Formicidae).	<i>Lasiustapinomoides</i> <b>sp. n.</b> from Crete, Greece, is described and illustrated. It belongs to <i>L.turcicus</i> complex and is well characterized by very small body, extremely shallow metanotal groove and presence of suberect to erect setae on the apical part of scape. New records of Cretan members of the genus <i>Lasius</i> Fabricius, 1804 are provided, their checklist is updated, and the key to their determination is presented.
PMID:30406051	Steger J, Stockinger M, Ivkić A, Galil BS, Albano PG	Bioinvasions Rec. 7(3):245-257	2018	New records of non-indigenous molluscs from the eastern Mediterranean Sea. 	We report new findings of non-indigenous Indo-Pacific molluscs from shallow water habitats off Israel, Greece and Egypt, eastern Mediterranean Sea. The bivalves <i>Pillucina vietnamica</i> Zorina, 1978 and <i>Alveinus miliaceus</i> (Issel, 1869) were collected from sandy bottoms off Israel, whereas <i>Gregariella</i> cf. <i>ehrenbergi</i> (Issel, 1869) was recovered from a buoy originating from Port Said, Egypt, and stranded on the Israeli coast. The three species are first records for the Mediterranean Sea. Additionally, we report range extensions for several gastropods: <i>Varicopeza pauxilla</i> (A. Adams, 1855) is recorded from Israel, <i>Phidiana militaris</i> (Alder and Hancock, 1864) from southern Israel (Ashqelon), and <i>Viriola</i> cf. <i>bayani</i> Jousseaume, 1884 from Israel and Crete. Shells and valves of an unidentified lucinid bivalve morphologically distinct from any known Mediterranean species were found along the Israeli Mediterranean shore.
PMID:30451424	Tzortzakakis EA, Cantalapiedra-Navarrete C, Kormpi M, Lazanaki MS, Castillo P, Archidona-Yuste A	J Nematol. 50(3):413-418	2018	First Report of <i>Bitylenchus hispaniensis</i>, <i>Pratylenchoides alkani</i>, and <i>Helicotylenchus vulgaris</i> in Association with Cultivated and Wild Olives in Crete, Greece and Molecular Identification of <i>Helicotylenchus microlobus</i> and <i>Merlinius brevidens</i>. 	Nematode samplings in cultivated and wild olive in Crete, Greece, yielded the presence of Bitylenchus hispaniensis , Helicotylenchus microlobus , Helicotylenchus vulgaris , Merlinius brevidens , and Pratylenchoides alkani . With the exception of H. microlobus and M. brevidens , reports of these plant-parasitic nematode species constitute new records for Greece. Bitylenchus hispaniensis is also reported for first time in a country outside of Spain, where it was originally described. Pratylenchoides alkani is herein reported for the second time in the Mediterranean area and for the first time in association with olive. Two further populations of H. microlobus and H. vulgaris , from walnut and goji berry from Greece, were identified. Molecular data for all of these nematode species are provided, resulting in the first integrative identification of these Greek populations. 
PMID:30485998	Waringer J, Karaouzas I, Malicky H	Zootaxa. 4508(1):85-100	2018	The larvae of Rhyacophila tsurakiana Malicky 1984, Rhyacophila gudrunae Malicky 1972, and Rhyacophila biegelmeieri Malicky 1984, including an update for the larval key to the Greek species of genus Rhyacophila Stephens 1836 (Rhyacophilidae, Trichoptera).	"Based on adults, mature pupae, and larvae sampled at the same sites on mainland Greece and on the Greek islands of Kerkyra (Corfu) and Crete, the previously unknown larval stages of Rhyacophila tsurakiana Malicky 1984, R. gudrunae Malicky 1972, and R. biegelmeieri Malicky 1984 could be associated and identified. This material enabled us to describe and illustrate the final instar larvae of these three species, and to extract reliable diagnostic characters updating the existing larval key to the Greek species of genus Rhyacophila Stephens 1836 (Karaouzas et.al. 2015). In the context of this key, R. tsurakiana (together with R. tristis Pictet 1834 and R. obtusa Klapálek 1894) lacks abdominal gills; the three species can be separated by the shape of the dorsal sclerite of abdominal segment IX and by anal proleg morphology. Rhyacophila gudrunae is the only Greek species so far where larvae are fitted with one four-filament gill on each body side of the abdomen. Finally, R. biegelmeieri has one tufted multifilament gill on each body side and can be separated from four other species sharing this gill morphology by coloration patterns and head widths; however, separation from R. nubila Zetterstedt 1840 and R. palmeni McLachlan 1879 is not yet possible. Rhyacophila tsurakiana and R. biegelmeieri are large-scale endemic caddisfly species of European Ecoregion 6 (Hellenic Western Balkan), whereas R. gudrunae is a micro-endemic species of this region and restricted to the island of Crete (Malicky 2005b; Graf et al. 2008)."
PMID:30501903	Tsikopoulou I, Moraitis ML, Geropoulos A, Papadopoulou KN, Papageorgiou N, Plaiti W, Smith CJ, Karakassis I, Eleftheriou A	Mar Environ Res. 144:9-19	2019	Long-term changes in the structure of benthic communities: Revisiting a sampling transect in Crete after 24 years.	A bathymetric transect in the north coast of Crete first studied in 1989, was revisited 24 years later. Identical sampling design, season, techniques and protocols were followed in both studies in order to minimize bias in the long-term comparisons. This comprehensive macrofaunal dataset (4 stations, 2 sampling seasons, 7 replicates in each study) revealed changes in benthic diversity and community composition between the sampling periods. The recorded changes were higher at the stations located close to the coastal zone. In addition, while benthic communities showed lower total abundance during the recent sampling period, species abundances were more evenly distributed indicating that some species dominated the historical communities. In spite of these changes, the ecological status remained above the threshold values for good ecological status. The results indicated that changes in the benthic community seem to have been driven by local anthropogenic factors and natural variability rather than by large-scale factors such as nutrients influxes in the entire Mediterranean Basin.
PMID:30647269	Chatzaki M, Komnenov M	Zootaxa. 4544(2):269-284	2019	Description of a new Chaetopelma (Araneae, Theraphosidae) species from Crete and a re-description of Macrothele cretica Kulczyński, 1903 (Araneae, Macrothelidae).	The family Theraphosidae is recorded from Greece for the first time with the description of a new species, Chaetopelma lymberakisi sp. n. Also, the male of Macrothele cretica Kulczyński, 1903 is re-described and the female of the same species is described for the first time.
PMID:30651465	Waringer J, Malicky H	Zootaxa. 4527(2):255-268	2018	The larvae of Beraeamyia aphyrte Malicky 1972, Beraeamyia kutsaftikii Malicky 1975, and Beraeamyia matsakii Malicky 1980 (Trichoptera: Beraeidae), including a discriminatory matrix to the Greek Beraeidae larvae.	"This paper describes the previously unknown larvae of three Beraeidae species restricted to Greece: Beraeamyia aphyrte Malicky 1972, Bm. kutsaftikii Malicky 1975, and Bm. matsakii Malicky 1980 (Trichoptera: Beraeidae). Information on the morphology of the larvae is given, and the most important diagnostic features are illustrated. The trio of species can be easily separated by an angle present in the dorsal outline of the pronotal carina in Bm. kutsaftikii whereas this dorsal outline is straight in the remaining two species. Finally, the dorsal ridge of the pronotal carina touches the dorsal ecdysial line in Bm. matsakii, but fades far away from the ecdysial line in Bm. aphyrte. With respect to distribution, Bm. kutsaftikii is restricted to the mountains of Central Greece, the Peloponnesos, and the island of Euboea; Bm. matsakii is an endemic of the Ochi mountains in the southern part of Euboea and the island of Andros; and Bm. aphyrte is an endemic of the island of Crete. The species are integrated in a synoptic discriminatory matrix including the currently known Greek Beraeidae larvae. In addition, ecological information on the species is provided."
PMID:31031942	Ramos R	Ecol Evol. 9(8):4760-4771	2019	Crossing the Pillars of Hercules: Understanding transoceanic migrations of seabirds throughout their breeding range. 	Variability in long-distance migration strategies is still poorly understood due to the fact that individuals are often tracked from a single colony/population. Transoceanic migrations of Scopoli's shearwaters (<i>Calonectris diomedea</i>) across the Strait of Gibraltar (SoG) have been tracked from several breeding colonies isolatedly, and factors related to the variability in phenological schedules among different populations remain, therefore, not well-understood. Using light-level geolocator data, I examined the autumn (postbreeding) and spring (prebreeding) migratory passage dates through SoG of four populations of Scopoli's shearwater spread along the longitudinal breeding range of the species. Additionally, I also estimated the at-sea activity patterns (from immersion data) during both migratory passages, as well as the body size (from morphometric data) of the individuals of these populations. On average, Scopoli's shearwaters leave the Mediterranean (cross SoG) on 31 October ± 1.8 days on their autumn migrations and return on 03 March ± 1.6 days on their spring migrations. At the population level, there was a clear gradient in the timing of crossing SoG: birds from the westernmost populations (Murcia, SE Spain) were the first ones in leaving the Mediterranean while easternmost breeders (Paximada, Crete) were the last ones. In spring, only birds from the largest breeding population (Zembra, Tunisia) seemed to advance their return and crossed SoG significantly earlier than birds tracked at the remaining populations. In both passages, shearwaters from central and eastern populations spent more time flying than their conspecifics from the western Mediterranean. Scopoli's shearwater populations display a differential phenology and behavior in their migratory passages through SoG. The longitudinal gradient in body size already reported for the species could be an evolutionary response to an obvious trade-off between sharing common wintering grounds in the Atlantic Ocean and the temporal constraints of restoring physiological condition in those grounds. This article has earned an Open Data Badge for making publicly available the digitally-shareable data necessary to reproduce the reported results. The data is available at https://hdl.handle.net/2445/128784.
PMID:31069519	Agou VD, Varouchakis EA, Hristopulos DT	Environ Monit Assess. 191(6):353	2019	Geostatistical analysis of precipitation in the island of Crete (Greece) based on a sparse monitoring network. 	Based on the predictions of General Circulation Models, significant reduction of precipitation in Mediterranean areas is a possible scenario. Hence, better understanding of the spatial and temporal precipitation patterns is necessary in order to quantify desertification risks and design suitable mitigation measures. This study uses monthly precipitation measurements from a sparse network of 54 monitoring stations on the Mediterranean island of Crete (Greece). The study period extends from 1948 to 2012. The data reveal strong correlations between the western and eastern parts of the island. However, the average annual precipitation in the West is about 450 mm higher than that in the East. We construct a spatial model of average annual precipitation in Crete. The model involves a topographic trend and residuals with anisotropic spatial correlations which are fitted with a recently developed variogram function. We use regression kriging to generate annual precipitation maps and to identify locations of high estimation uncertainty. To our knowledge, this is the most detailed spatial analysis of precipitation in Crete to date. We present the analysis in detail for the year 1971. The trend accounts for ≈ 74% of the total variance. The highest precipitation estimate is 2331 mm in the West and 1781 mm in the East. The highest relative estimation uncertainty (≈ 20%) is observed along the southeastern coastline of the island, where the lowest values of annual precipitation are observed. This region includes one of the major agricultural areas of the island. The same overall patterns are found for other years in the study. Finally, we find no statistical evidence for a decrease in the global (over the entire island) annual precipitation during the study period.
PMID:31088022	Tzortzakakis EA, Cantalapiedra-Navarrete C, Archidona-Yuste A, Kormpi M, Palomares-Rius JE, Castillo P	J Nematol. 51:1-4	2019	First report of cultivated Cretan mountain tea (<i>Sideritis syriaca</i>) as a host of <i>Meloidogyne hapla</i> and <i>M. javanica</i> in Crete, with some additional records on the occurrence of <i>Meloidogyne</i> species in Greece. 	Cultivated Cretan mountain tea or Malotira (<i>Sideritis syriaca</i> L.) was found to be infected by <i>Meloidogyne hapla</i> and <i>Meloidogyne javanica</i> in the island of Crete. The authors provide the first molecular characterization of <i>M. hapla</i> in Greece and the first report of Cretan mountain tea or Malotira as a host of <i>Meloidogyne</i> species worldwide. In addition, <i>Meloidogyne hispanica</i> was found infecting aloe (Andros island) and corn (Drama, North Greece) consisting the first reports of natural infection of these plants by <i>M. hispanica</i> in Europe. Furthermore, infection of corn by <i>M. incognita</i> and soybean by <i>M. javanica</i> (Drama, North Greece) are reported for the first time in Greece. Integrative taxonomical approach based on perineal pattern and EP/st ratio, as well as the region of the mitochondrial genome between the cytochrome oxidase subunit II (<i>coxII</i>) and 16S rRNA mitochondrial DNA (mtDNA) genes was used to differentiate <i>Meloidogyne</i> species. Cultivated Cretan mountain tea or Malotira (<i>Sideritis syriaca</i> L.) was found to be infected by <i>Meloidogyne hapla</i> and <i>Meloidogyne javanica</i> in the island of Crete. The authors provide the first molecular characterization of <i>M. hapla</i> in Greece and the first report of Cretan mountain tea or Malotira as a host of <i>Meloidogyne</i> species worldwide. In addition, <i>Meloidogyne hispanica</i> was found infecting aloe (Andros island) and corn (Drama, North Greece) consisting the first reports of natural infection of these plants by <i>M. hispanica</i> in Europe. Furthermore, infection of corn by <i>M. incognita</i> and soybean by <i>M. javanica</i> (Drama, North Greece) are reported for the first time in Greece. Integrative taxonomical approach based on perineal pattern and EP/st ratio, as well as the region of the mitochondrial genome between the cytochrome oxidase subunit II (<i>coxII</i>) and 16S rRNA mitochondrial DNA (mtDNA) genes was used to differentiate <i>Meloidogyne</i> species.
